12598,medium
12599,medium
12600,medium
12601,medium
12602,medium
12603,medium
12604,medium
12605,medium
12606,medium
12607,medium
12608,high
12609,low
12610,medium
12611,medium
12612,medium
12613,medium
12614,low
12615,low
12616,low
12617,low
12618,low
12619,low
12620,low
12621,low
12622,low
12623,low
12624,low
12625,low
12626,low
12627,low
12628,low
12629,low
12630,low
12631,low
12632,low
12633,low
12634,low
12635,medium
12636,medium
12637,medium
12638,medium
12639,medium
12640,medium
12641,medium
12642,medium
12643,medium
12644,medium
12645,medium
12646,medium
12647,high
12648,low
12649,medium
12650,medium
12651,medium
12652,medium
12653,low
12654,low
12655,low
12656,low
12657,low
12658,low
12659,low
12660,low
12661,low
12662,low
12663,low
12664,low
12665,low
12666,low
12667,low
12668,low
12669,low
12670,low
12671,low
12672,low
12673,low
12674,medium
12675,medium
12676,medium
12677,medium
12678,medium
12679,medium
12680,medium
12681,medium
12682,medium
12683,medium
12684,medium
12685,medium
12686,high
12687,low
12688,medium
12689,medium
12690,medium
12691,medium
12692,low
12693,low
12694,low
12695,low
12696,low
12697,low
12698,low
12699,low
12700,low
12701,low
12702,low
12703,low
12704,low
12705,low
12706,low
12707,low
12708,low
12709,low
12710,low
12711,low
12712,low
12713,medium
12714,medium
12715,medium
12716,medium
12717,medium
12718,medium
12719,medium
12720,medium
12721,medium
12722,medium
12723,medium
12724,medium
12725,high
12726,low
12727,medium
12728,medium
12729,medium
12730,medium
12731,low
12732,low
12733,low
12734,low
12735,low
12736,low
12737,low
12738,low
12739,low
12740,low
12741,low
12742,low
12743,low
12744,low
12745,low
12746,low
12747,low
12748,low
12749,low
12750,low
12751,low
12752,medium
12753,medium
12754,medium
12755,medium
12756,medium
12757,medium
12758,medium
12759,medium
12760,medium
12761,medium
12762,medium
12763,medium
12764,high
12765,low
12766,medium
12767,medium
12768,medium
12769,medium
12770,low
12771,low
12772,low
12773,low
12774,low
12775,low
12776,low
12777,low
12778,low
12779,low
12780,low
12781,low
12782,low
12783,low
12784,low
12785,low
12786,low
12787,low
12788,low
12789,low
12790,low
12791,medium
12792,medium
12793,medium
12794,medium
12795,medium
12796,medium
12797,medium
12798,medium
12799,medium
12800,medium
12801,medium
12802,medium
12803,high
12804,low
12805,medium
12806,medium
12807,medium
12808,medium
12809,low
12810,low
12811,low
12812,low
12813,low
12814,low
12815,low
12816,low
12817,low
12818,low
12819,low
12820,low
12821,low
12822,low
12823,low
12824,low
12825,low
12826,low
12827,low
12828,low
12829,low
12830,medium
12831,medium
12832,medium
12833,medium
12834,medium
12835,medium
12836,medium
12837,medium
12838,medium
12839,medium
12840,medium
12841,medium
12842,high
12843,low
12844,medium
12845,medium
12846,medium
12847,medium
12848,low
12849,low
12850,low
12851,low
12852,low
12853,low
12854,low
12855,low
12856,low
12857,low
12858,low
12859,low
12860,low
12861,low
12862,low
12863,low
12864,low
12865,low
12866,low
12867,low
12868,low
12869,medium
12870,medium
12871,medium
12872,medium
12873,medium
12874,medium
12875,medium
12876,medium
12877,medium
12878,medium
12879,medium
12880,medium
12881,high
12882,low
12883,medium
12884,medium
12885,medium
12886,medium
12887,low
12888,low
12889,low
12890,low
12891,low
12892,low
12893,low
12894,low
12895,low
12896,low
12897,low
12898,low
12899,low
12900,low
12901,low
12902,low
12903,low
12904,low
12905,low
12906,low
12907,low
12908,medium
12909,medium
12910,medium
12911,medium
12912,medium
12913,medium
12914,medium
12915,medium
12916,medium
12917,medium
12918,medium
12919,medium
12920,high
12921,low
12922,medium
12923,medium
12924,medium
12925,medium
12926,low
12927,low
12928,low
12929,low
12930,low
12931,low
12932,low
12933,low
12934,low
12935,low
12936,low
12937,low
12938,low
12939,low
12940,low
12941,low
12942,low
12943,low
12944,low
12945,low
12946,low
12947,medium
12948,medium
12949,medium
12950,medium
12951,medium
12952,medium
12953,medium
12954,medium
12955,medium
12956,medium
12957,medium
12958,medium
12959,high
12960,low
12961,medium
12962,medium
12963,medium
12964,medium
12965,low
12966,low
12967,low
12968,low
12969,low
12970,low
12971,low
12972,low
12973,low
12974,low
12975,low
12976,low
12977,low
12978,low
12979,low
12980,low
12981,low
12982,low
12983,low
12984,low
12985,low
12986,medium
12987,medium
12988,medium
12989,medium
12990,medium
12991,medium
12992,medium
12993,medium
12994,medium
12995,medium
12996,medium
12997,medium
12998,high
12999,low
13000,medium
13001,medium
13002,medium
13003,medium
13004,low
13005,low
13006,low
13007,low
13008,low
13009,low
13010,low
13011,low
13012,low
13013,low
13014,low
13015,low
13016,low
13017,low
13018,low
13019,low
13020,low
13021,low
13022,low
13023,low
13024,low
13025,medium
13026,medium
13027,medium
13028,medium
13029,medium
13030,medium
13031,medium
13032,medium
13033,medium
13034,medium
13035,medium
13036,medium
13037,high
13038,low
13039,medium
13040,medium
13041,medium
13042,medium
13043,low
13044,low
13045,low
13046,low
13047,low
13048,low
13049,low
13050,low
13051,low
13052,low
13053,low
13054,low
13055,low
13056,low
13057,low
13058,low
13059,low
13060,low
13061,low
13062,low
13063,low
13064,medium
13065,medium
13066,medium
13067,medium
13068,medium
13069,medium
13070,medium
13071,medium
13072,medium
13073,medium
13074,medium
13075,medium
13076,high
13077,low
13078,medium
13079,medium
13080,medium
13081,medium
13082,low
13083,low
13084,low
13085,low
13086,low
13087,low
13088,low
13089,low
13090,low
13091,low
13092,low
13093,low
13094,low
13095,low
13096,low
13097,low
13098,low
13099,low
13100,low
13101,low
13102,low
13103,medium
13104,medium
13105,medium
13106,medium
13107,medium
13108,medium
13109,medium
13110,medium
13111,medium
13112,medium
13113,medium
13114,medium
13115,high
13116,low
13117,medium
13118,medium
13119,medium
13120,medium
13121,low
13122,low
13123,low
13124,low
13125,low
13126,low
13127,low
13128,low
13129,low
13130,low
13131,low
13132,low
13133,low
13134,low
13135,low
13136,low
13137,low
13138,low
13139,low
13140,low
13141,low
13142,medium
13143,medium
13144,medium
13145,medium
13146,medium
13147,medium
13148,medium
13149,medium
13150,medium
13151,medium
13152,medium
13153,medium
13154,high
13155,low
13156,medium
13157,medium
13158,medium
13159,medium
13160,low
13161,low
13162,low
13163,low
13164,low
13165,low
13166,low
13167,low
13168,medium
13169,medium
13170,medium
13171,medium
13172,medium
13173,medium
13174,medium
13175,medium
13176,medium
13177,medium
13178,medium
13179,medium
13180,medium
13181,medium
13182,medium
13183,medium
13184,medium
13185,medium
13186,medium
13187,medium
13188,medium
13189,medium
13190,medium
13191,medium
13192,medium
13193,high
13194,high
13195,high
13196,high
13197,high
13198,high
13199,high
13200,high
13201,high
13202,high
13203,high
13204,high
13205,low
13206,low
13207,low
13208,low
13209,low
13210,low
13211,low
13212,low
13213,low
13214,low
13215,low
13216,low
13217,low
13218,low
13219,low
13220,medium
13221,medium
13222,medium
13223,medium
13224,medium
13225,medium
13226,medium
13227,medium
13228,medium
13229,medium
13230,medium
13231,medium
13232,high
13233,high
13234,high
13235,high
13236,high
13237,high
13238,high
13239,high
13240,low
13241,low
13242,low
13243,low
13244,low
13245,low
13246,low
13247,low
13248,medium
13249,medium
13250,medium
13251,medium
13252,medium
13253,medium
13254,medium
13255,medium
13256,medium
13257,medium
13258,medium
13259,medium
13260,medium
13261,medium
13262,medium
13263,medium
13264,medium
13265,medium
13266,medium
13267,medium
13268,medium
13269,medium
13270,medium
13271,high
13272,low
13273,medium
13274,medium
13275,medium
13276,medium
13277,medium
13278,medium
13279,medium
13280,medium
13281,medium
13282,medium
13283,low
13284,low
13285,low
13286,low
13287,low
13288,low
13289,low
13290,high
13291,low
13292,high
13293,high
13294,low
13295,low
13296,high
13297,low
13298,medium
13299,high
13300,medium
13301,medium
13302,medium
13303,medium
13304,high
13305,medium
13306,medium
13307,medium
13308,high
13309,medium
13310,high
13311,low
13312,medium
13313,medium
13314,medium
13315,medium
13316,low
13317,low
13318,low
13319,low
13320,low
13321,low
13322,low
13323,low
13324,low
13325,low
13326,high
13327,low
13328,low
13329,low
13330,low
13331,high
13332,low
13333,low
13334,low
13335,high
13336,low
13337,medium
13338,high
13339,medium
13340,high
13341,medium
13342,medium
13343,medium
13344,medium
13345,medium
13346,medium
13347,medium
13348,medium
13349,high
13350,low
13351,medium
13352,medium
13353,medium
13354,medium
13355,medium
13356,medium
13357,medium
13358,medium
13359,medium
13360,high
13361,low
13362,low
13363,low
13364,high
13365,low
13366,low
13367,low
13368,high
13369,low
13370,low
13371,low
13372,low
13373,low
13374,low
13375,low
13376,medium
13377,medium
13378,medium
13379,medium
13380,medium
13381,medium
13382,medium
13383,medium
13384,medium
13385,medium
13386,medium
13387,medium
13388,high
13389,low
13390,medium
13391,medium
13392,medium
13393,medium
13394,low
13395,low
13396,low
13397,low
13398,low
13399,low
13400,low
13401,low
13402,low
13403,low
13404,low
13405,low
13406,low
13407,low
13408,low
13409,low
13410,low
13411,low
13412,low
13413,low
13414,low
13415,medium
13416,medium
13417,medium
13418,medium
13419,medium
13420,medium
13421,medium
13422,medium
13423,medium
13424,medium
13425,medium
13426,medium
13427,high
13428,low
13429,medium
13430,medium
13431,medium
13432,medium
13433,low
13434,low
13435,low
13436,low
13437,low
13438,low
13439,low
13440,low
13441,low
13442,low
13443,low
13444,low
13445,low
13446,low
13447,low
13448,low
13449,low
13450,low
13451,low
13452,low
13453,low
13454,medium
13455,medium
13456,medium
13457,medium
13458,medium
13459,medium
13460,medium
13461,medium
13462,medium
13463,medium
13464,medium
13465,medium
13466,high
13467,low
13468,medium
13469,medium
13470,medium
13471,medium
13472,low
13473,low
13474,low
13475,low
13476,low
13477,low
13478,low
13479,low
13480,low
13481,low
13482,low
13483,low
13484,low
13485,low
13486,low
13487,low
13488,low
13489,low
13490,low
13491,low
13492,low
13493,medium
13494,medium
13495,medium
13496,medium
13497,medium
13498,medium
13499,medium
13500,medium
13501,medium
13502,medium
13503,medium
13504,medium
13505,high
13506,low
13507,medium
13508,medium
13509,medium
13510,medium
13511,low
13512,low
13513,low
13514,low
13515,low
13516,low
13517,low
13518,low
13519,low
13520,low
13521,low
13522,low
13523,low
13524,low
13525,low
13526,low
13527,low
13528,low
13529,medium
13530,medium
13531,medium
13532,medium
13533,medium
13534,medium
13535,medium
13536,medium
13537,medium
13538,medium
13539,medium
13540,medium
13541,high
13542,low
13543,medium
13544,medium
13545,medium
13546,medium
13547,low
13548,low
13549,low
13550,low
13551,low
13552,low
13553,low
13554,low
13555,low
13556,low
13557,low
13558,low
13559,low
13560,low
13561,low
13562,low
13563,low
13564,low
13565,low
13566,low
13567,low
13568,medium
13569,medium
13570,medium
13571,medium
13572,medium
13573,medium
13574,medium
13575,medium
13576,medium
13577,medium
13578,medium
13579,medium
13580,high
13581,low
13582,medium
13583,medium
13584,medium
13585,medium
13586,low
13587,low
13588,low
13589,low
13590,low
13591,low
13592,low
13593,low
13594,low
13595,low
13596,low
13597,low
13598,low
13599,low
13600,low
13601,low
13602,low
13603,low
13604,low
13605,low
13606,low
13607,medium
13608,medium
13609,medium
13610,medium
13611,medium
13612,medium
13613,medium
13614,medium
13615,medium
13616,medium
13617,medium
13618,medium
13619,high
13620,low
13621,medium
13622,medium
13623,medium
13624,medium
13625,low
13626,low
13627,low
13628,low
13629,low
13630,low
13631,low
13632,low
13633,medium
13634,medium
13635,medium
13636,medium
13637,medium
13638,medium
13639,medium
13640,medium
13641,medium
13642,medium
13643,medium
13644,medium
13645,medium
13646,medium
13647,medium
13648,medium
13649,medium
13650,medium
13651,medium
13652,medium
13653,medium
13654,medium
13655,medium
13656,medium
13657,medium
13658,high
13659,high
13660,high
13661,high
13662,high
13663,high
13664,high
13665,high
13666,high
13667,high
13668,high
13669,high
13670,low
13671,low
13672,low
13673,low
13674,low
13675,low
13676,low
13677,low
13678,low
13679,low
13680,low
13681,low
13682,low
13683,low
13684,low
13685,medium
13686,medium
13687,medium
13688,medium
13689,medium
13690,medium
13691,medium
13692,medium
13693,medium
13694,medium
13695,medium
13696,medium
13697,high
13698,high
13699,high
13700,high
13701,high
13702,high
13703,high
13704,high
13705,low
13706,low
13707,low
13708,low
13709,low
13710,low
13711,low
13712,low
13713,medium
13714,medium
13715,medium
13716,medium
13717,medium
13718,medium
13719,medium
13720,medium
13721,medium
13722,medium
13723,medium
13724,medium
13725,medium
13726,medium
13727,medium
13728,medium
13729,medium
13730,medium
13731,medium
13732,medium
13733,medium
13734,medium
13735,medium
13736,high
13737,low
13738,medium
13739,medium
13740,medium
13741,medium
13742,medium
13743,medium
13744,medium
13745,medium
13746,medium
13747,medium
13748,low
13749,low
13750,low
13751,low
13752,low
13753,low
13754,low
13755,high
13756,low
13757,high
13758,high
13759,low
13760,low
13761,high
13762,low
13763,medium
13764,high
13765,medium
13766,medium
13767,medium
13768,medium
13769,high
13770,medium
13771,medium
13772,medium
13773,high
13774,medium
13775,high
13776,low
13777,medium
13778,medium
13779,medium
13780,medium
13781,low
13782,low
13783,low
13784,low
13785,low
13786,low
13787,low
13788,low
13789,low
13790,low
13791,high
13792,low
13793,low
13794,low
13795,low
13796,high
13797,low
13798,low
13799,low
13800,high
13801,low
13802,medium
13803,high
13804,medium
13805,high
13806,medium
13807,medium
13808,medium
13809,medium
13810,medium
13811,medium
13812,medium
13813,medium
13814,high
13815,low
13816,medium
13817,medium
13818,medium
13819,medium
13820,medium
13821,medium
13822,medium
13823,medium
13824,medium
13825,high
13826,low
13827,low
13828,low
13829,high
13830,low
13831,low
13832,low
13833,high
13834,low
13835,low
13836,low
13837,low
13838,low
13839,low
13840,low
13841,medium
13842,medium
13843,medium
13844,medium
13845,medium
13846,medium
13847,medium
13848,medium
13849,medium
13850,medium
13851,medium
13852,medium
13853,high
13854,low
13855,medium
13856,medium
13857,medium
13858,medium
13859,low
13860,low
13861,low
13862,low
13863,low
13864,low
13865,low
13866,low
13867,low
13868,low
13869,low
13870,low
13871,low
13872,low
13873,low
13874,low
13875,low
13876,low
13877,low
13878,low
13879,low
13880,medium
13881,medium
13882,medium
13883,medium
13884,medium
13885,medium
13886,medium
13887,medium
13888,medium
13889,medium
13890,medium
13891,medium
13892,high
13893,low
13894,medium
13895,medium
13896,medium
13897,medium
13898,low
13899,low
13900,low
13901,low
13902,low
13903,low
13904,low
13905,low
13906,low
13907,low
13908,low
13909,low
13910,low
13911,low
13912,low
13913,low
13914,low
13915,low
13916,low
13917,low
13918,low
13919,medium
13920,medium
13921,medium
13922,medium
13923,medium
13924,medium
13925,medium
13926,medium
13927,medium
13928,medium
13929,medium
13930,medium
13931,high
13932,low
13933,medium
13934,medium
13935,medium
13936,medium
13937,low
13938,low
13939,low
13940,low
13941,low
13942,low
13943,low
13944,low
13945,low
13946,low
13947,low
13948,low
13949,low
13950,low
13951,low
13952,low
13953,low
13954,low
13955,low
13956,low
13957,low
13958,medium
13959,medium
13960,medium
13961,medium
13962,medium
13963,medium
13964,medium
13965,medium
13966,medium
13967,medium
13968,medium
13969,medium
13970,high
13971,low
13972,medium
13973,medium
13974,medium
13975,medium
13976,low
13977,low
13978,low
13979,low
13980,low
13981,low
13982,low
13983,low
13984,low
13985,low
13986,low
13987,low
13988,low
13989,low
13990,low
13991,low
13992,low
13993,low
13994,medium
13995,medium
13996,medium
13997,medium
13998,medium
13999,medium
14000,medium
14001,medium
14002,medium
14003,medium
14004,medium
14005,medium
14006,high
14007,low
14008,medium
14009,medium
14010,medium
14011,medium
14012,low
14013,low
14014,low
14015,low
14016,low
14017,low
14018,low
14019,low
14020,low
14021,low
14022,low
14023,low
14024,low
14025,low
14026,low
14027,low
14028,low
14029,low
14030,low
14031,low
14032,low
14033,medium
14034,medium
14035,medium
14036,medium
14037,medium
14038,medium
14039,medium
14040,medium
14041,medium
14042,medium
14043,medium
14044,medium
14045,high
14046,low
14047,medium
14048,medium
14049,medium
14050,medium
14051,low
14052,low
14053,low
14054,low
14055,low
14056,low
14057,low
14058,low
14059,low
14060,low
14061,low
14062,low
14063,low
14064,low
14065,low
14066,low
14067,low
14068,low
14069,low
14070,low
14071,low
14072,medium
14073,medium
14074,medium
14075,medium
14076,medium
14077,medium
14078,medium
14079,medium
14080,medium
14081,medium
14082,medium
14083,medium
14084,high
14085,low
14086,medium
14087,medium
14088,medium
14089,medium
14090,low
14091,low
14092,low
14093,low
14094,low
14095,low
14096,low
14097,low
14098,medium
14099,medium
14100,medium
14101,medium
14102,medium
14103,medium
14104,medium
14105,medium
14106,medium
14107,medium
14108,medium
14109,medium
14110,medium
14111,medium
14112,medium
14113,medium
14114,medium
14115,medium
14116,medium
14117,medium
14118,medium
14119,medium
14120,medium
14121,medium
14122,medium
14123,high
14124,high
14125,high
14126,high
14127,high
14128,high
14129,high
14130,high
14131,high
14132,high
14133,high
14134,high
14135,low
14136,low
14137,low
14138,low
14139,low
14140,low
14141,low
14142,low
14143,low
14144,low
14145,low
14146,low
14147,low
14148,low
14149,low
14150,medium
14151,medium
14152,medium
14153,medium
14154,medium
14155,medium
14156,medium
14157,medium
14158,medium
14159,medium
14160,medium
14161,medium
14162,high
14163,high
14164,high
14165,high
14166,high
14167,high
14168,high
14169,high
14170,low
14171,low
14172,low
14173,low
14174,low
14175,low
14176,low
14177,low
14178,medium
14179,medium
14180,medium
14181,medium
14182,medium
14183,medium
14184,medium
14185,medium
14186,medium
14187,medium
14188,medium
14189,medium
14190,medium
14191,medium
14192,medium
14193,medium
14194,medium
14195,medium
14196,medium
14197,medium
14198,medium
14199,medium
14200,medium
14201,high
14202,low
14203,medium
14204,medium
14205,medium
14206,medium
14207,medium
14208,medium
14209,medium
14210,medium
14211,medium
14212,medium
14213,low
14214,low
14215,low
14216,low
14217,low
14218,low
14219,low
14220,high
14221,low
14222,high
14223,high
14224,low
14225,low
14226,high
14227,low
14228,medium
14229,high
14230,medium
14231,medium
14232,medium
14233,medium
14234,high
14235,medium
14236,medium
14237,medium
14238,high
14239,medium
14240,high
14241,low
14242,medium
14243,medium
14244,medium
14245,medium
14246,low
14247,low
14248,low
14249,low
14250,low
14251,low
14252,low
14253,low
14254,low
14255,low
14256,high
14257,low
14258,low
14259,low
14260,low
14261,high
14262,low
14263,low
14264,low
14265,high
14266,low
14267,medium
14268,high
14269,medium
14270,high
14271,medium
14272,medium
14273,medium
14274,medium
14275,medium
14276,medium
14277,medium
14278,medium
14279,high
14280,low
14281,medium
14282,medium
14283,medium
14284,medium
14285,medium
14286,medium
14287,medium
14288,medium
14289,medium
14290,high
14291,low
14292,low
14293,low
14294,high
14295,low
14296,low
14297,low
14298,high
14299,low
14300,low
14301,low
14302,low
14303,low
14304,low
14305,low
14306,medium
14307,medium
14308,medium
14309,medium
14310,medium
14311,medium
14312,medium
14313,medium
14314,medium
14315,medium
14316,medium
14317,medium
14318,high
14319,low
14320,medium
14321,medium
14322,medium
14323,medium
14324,low
14325,low
14326,low
14327,low
14328,low
14329,low
14330,low
14331,low
14332,low
14333,low
14334,low
14335,low
14336,low
14337,low
14338,low
14339,low
14340,low
14341,low
14342,low
14343,low
14344,low
14345,medium
14346,medium
14347,medium
14348,medium
14349,medium
14350,medium
14351,medium
14352,medium
14353,medium
14354,medium
14355,medium
14356,medium
14357,high
14358,low
14359,medium
14360,medium
14361,medium
14362,medium
14363,low
14364,low
14365,low
14366,low
14367,low
14368,low
14369,low
14370,low
14371,low
14372,low
14373,low
14374,low
14375,low
14376,low
14377,low
14378,low
14379,low
14380,low
14381,low
14382,low
14383,low
14384,medium
14385,medium
14386,medium
14387,medium
14388,medium
14389,medium
14390,medium
14391,medium
14392,medium
14393,medium
14394,medium
14395,medium
14396,high
14397,low
14398,medium
14399,medium
14400,medium
14401,medium
14402,low
14403,low
14404,low
14405,low
14406,low
14407,low
14408,low
14409,low
14410,low
14411,low
14412,low
14413,low
14414,low
14415,low
14416,low
14417,low
14418,low
14419,low
14420,low
14421,low
14422,low
14423,medium
14424,medium
14425,medium
14426,medium
14427,medium
14428,medium
14429,medium
14430,medium
14431,medium
14432,medium
14433,medium
14434,medium
14435,high
14436,low
14437,medium
14438,medium
14439,medium
14440,medium
14441,low
14442,low
14443,low
14444,low
14445,low
14446,low
14447,low
14448,low
14449,low
14450,low
14451,low
14452,low
14453,low
14454,low
14455,low
14456,low
14457,low
14458,low
14459,medium
14460,medium
14461,medium
14462,medium
14463,medium
14464,medium
14465,medium
14466,medium
14467,medium
14468,medium
14469,medium
14470,medium
14471,high
14472,low
14473,medium
14474,medium
14475,medium
14476,medium
14477,low
14478,low
14479,low
14480,low
14481,low
14482,low
14483,low
14484,low
14485,low
14486,low
14487,low
14488,low
14489,low
14490,low
14491,low
14492,low
14493,low
14494,low
14495,low
14496,low
14497,low
14498,medium
14499,medium
14500,medium
14501,medium
14502,medium
14503,medium
14504,medium
14505,medium
14506,medium
14507,medium
14508,medium
14509,medium
14510,high
14511,low
14512,medium
14513,medium
14514,medium
14515,medium
14516,low
14517,low
14518,low
14519,low
14520,low
14521,low
14522,low
14523,low
14524,low
14525,low
14526,low
14527,low
14528,low
14529,low
14530,low
14531,low
14532,low
14533,low
14534,low
14535,low
14536,low
14537,medium
14538,medium
14539,medium
14540,medium
14541,medium
14542,medium
14543,medium
14544,medium
14545,medium
14546,medium
14547,medium
14548,medium
14549,high
14550,low
14551,medium
14552,medium
14553,medium
14554,medium
14555,low
14556,low
14557,low
14558,low
14559,low
14560,low
14561,low
14562,low
14563,medium
14564,medium
14565,medium
14566,medium
14567,medium
14568,medium
14569,medium
14570,medium
14571,medium
14572,medium
14573,medium
14574,medium
14575,medium
14576,medium
14577,medium
14578,medium
14579,medium
14580,medium
14581,medium
14582,medium
14583,medium
14584,medium
14585,medium
14586,medium
14587,medium
14588,high
14589,high
14590,high
14591,high
14592,high
14593,high
14594,high
14595,high
14596,high
14597,high
14598,high
14599,high
14600,low
14601,low
14602,low
14603,low
14604,low
14605,low
14606,low
14607,low
14608,low
14609,low
14610,low
14611,low
14612,low
14613,low
14614,low
14615,medium
14616,medium
14617,medium
14618,medium
14619,medium
14620,medium
14621,medium
14622,medium
14623,medium
14624,medium
14625,medium
14626,medium
14627,high
14628,high
14629,high
14630,high
14631,high
14632,high
14633,high
14634,high
14635,low
14636,low
14637,low
14638,low
14639,low
14640,low
14641,low
14642,low
14643,medium
14644,medium
14645,medium
14646,medium
14647,medium
14648,medium
14649,medium
14650,medium
14651,medium
14652,medium
14653,medium
14654,medium
14655,medium
14656,medium
14657,medium
14658,medium
14659,medium
14660,medium
14661,medium
14662,medium
14663,medium
14664,medium
14665,medium
14666,high
14667,low
14668,medium
14669,medium
14670,medium
14671,medium
14672,medium
14673,medium
14674,medium
14675,medium
14676,medium
14677,medium
14678,low
14679,low
14680,low
14681,low
14682,low
14683,low
14684,low
14685,high
14686,low
14687,high
14688,high
14689,low
14690,low
14691,high
14692,low
14693,medium
14694,high
14695,medium
14696,medium
14697,medium
14698,medium
14699,high
14700,medium
14701,medium
14702,medium
14703,high
14704,medium
14705,high
14706,low
14707,medium
14708,medium
14709,medium
14710,medium
14711,low
14712,low
14713,low
14714,low
14715,low
14716,low
14717,low
14718,low
14719,low
14720,low
14721,high
14722,low
14723,low
14724,low
14725,low
14726,high
14727,low
14728,low
14729,low
14730,high
14731,low
14732,medium
14733,high
14734,medium
14735,high
14736,medium
14737,medium
14738,medium
14739,medium
14740,medium
14741,medium
14742,medium
14743,medium
14744,high
14745,low
14746,medium
14747,medium
14748,medium
14749,medium
14750,medium
14751,medium
14752,medium
14753,medium
14754,medium
14755,high
14756,low
14757,low
14758,low
14759,high
14760,low
14761,low
14762,low
14763,high
14764,low
14765,low
14766,low
14767,low
14768,low
14769,low
14770,low
14771,medium
14772,medium
14773,medium
14774,medium
14775,medium
14776,medium
14777,medium
14778,medium
14779,medium
14780,medium
14781,medium
14782,medium
14783,high
14784,low
14785,medium
14786,medium
14787,medium
14788,medium
14789,low
14790,low
14791,low
14792,low
14793,low
14794,low
14795,low
14796,low
14797,low
14798,low
14799,low
14800,low
14801,low
14802,low
14803,low
14804,low
14805,low
14806,low
14807,low
14808,low
14809,low
14810,medium
14811,medium
14812,medium
14813,medium
14814,medium
14815,medium
14816,medium
14817,medium
14818,medium
14819,medium
14820,medium
14821,medium
14822,high
14823,low
14824,medium
14825,medium
14826,medium
14827,medium
14828,low
14829,low
14830,low
14831,low
14832,low
14833,low
14834,low
14835,low
14836,low
14837,low
14838,low
14839,low
14840,low
14841,low
14842,low
14843,low
14844,low
14845,low
14846,low
14847,low
14848,low
14849,medium
14850,medium
14851,medium
14852,medium
14853,medium
14854,medium
14855,medium
14856,medium
14857,medium
14858,medium
14859,medium
14860,medium
14861,high
14862,low
14863,medium
14864,medium
14865,medium
14866,medium
14867,low
14868,low
14869,low
14870,low
14871,low
14872,low
14873,low
14874,low
14875,low
14876,low
14877,low
14878,low
14879,low
14880,low
14881,low
14882,low
14883,low
14884,low
14885,low
14886,low
14887,low
14888,medium
14889,medium
14890,medium
14891,medium
14892,medium
14893,medium
14894,medium
14895,medium
14896,medium
14897,medium
14898,medium
14899,medium
14900,high
14901,low
14902,medium
14903,medium
14904,medium
14905,medium
14906,low
14907,low
14908,low
14909,low
14910,low
14911,low
14912,low
14913,low
14914,low
14915,low
14916,low
14917,low
14918,low
14919,low
14920,low
14921,low
14922,low
14923,low
14924,medium
14925,medium
14926,medium
14927,medium
14928,medium
14929,medium
14930,medium
14931,medium
14932,medium
14933,medium
14934,medium
14935,medium
14936,high
14937,low
14938,medium
14939,medium
14940,medium
14941,medium
14942,low
14943,low
14944,low
14945,low
14946,low
14947,low
14948,low
14949,low
14950,low
14951,low
14952,low
14953,low
14954,low
14955,low
14956,low
14957,low
14958,low
14959,low
14960,low
14961,low
14962,low
14963,medium
14964,medium
14965,medium
14966,medium
14967,medium
14968,medium
14969,medium
14970,medium
14971,medium
14972,medium
14973,medium
14974,medium
14975,high
14976,low
14977,medium
14978,medium
14979,medium
14980,medium
14981,low
14982,low
14983,low
14984,low
14985,low
14986,low
14987,low
14988,low
14989,low
14990,low
14991,low
14992,low
14993,low
14994,low
14995,low
14996,low
14997,low
14998,low
14999,low
15000,low
15001,low
15002,medium
15003,medium
15004,medium
15005,medium
15006,medium
15007,medium
15008,medium
15009,medium
15010,medium
15011,medium
15012,medium
15013,medium
15014,high
15015,low
15016,medium
15017,medium
15018,medium
15019,medium
15020,low
15021,low
15022,low
15023,low
15024,low
15025,low
15026,low
15027,low
15028,medium
15029,medium
15030,medium
15031,medium
15032,medium
15033,medium
15034,medium
15035,medium
15036,medium
15037,medium
15038,medium
15039,medium
15040,medium
15041,medium
15042,medium
15043,medium
15044,medium
15045,medium
15046,medium
15047,medium
15048,medium
15049,medium
15050,medium
15051,medium
15052,medium
15053,medium
15054,medium
15055,medium
15056,medium
15057,medium
15058,medium
15059,medium
15060,medium
15061,medium
15062,medium
15063,medium
15064,medium
15065,low
15066,low
15067,low
15068,low
15069,low
15070,low
15071,low
15072,low
15073,low
15074,low
15075,low
15076,low
15077,low
15078,low
15079,low
15080,medium
15081,medium
15082,medium
15083,medium
15084,medium
15085,medium
15086,medium
15087,medium
15088,medium
15089,medium
15090,medium
15091,medium
15092,high
15093,high
15094,high
15095,high
15096,high
15097,high
15098,high
15099,high
15100,low
15101,low
15102,low
15103,low
15104,low
15105,low
15106,low
15107,low
15108,medium
15109,medium
15110,medium
15111,medium
15112,medium
15113,medium
15114,medium
15115,medium
15116,medium
15117,medium
15118,medium
15119,medium
15120,medium
15121,medium
15122,medium
15123,medium
15124,medium
15125,medium
15126,medium
15127,medium
15128,medium
15129,medium
15130,medium
15131,high
15132,low
15133,medium
15134,medium
15135,medium
15136,medium
15137,medium
15138,medium
15139,medium
15140,medium
15141,medium
15142,medium
15143,low
15144,low
15145,low
15146,low
15147,low
15148,low
15149,low
15150,high
15151,low
15152,high
15153,high
15154,low
15155,low
15156,high
15157,low
15158,medium
15159,high
15160,medium
15161,medium
